std_name,StrainName,Reference,SRA,Clade,geographic_value,city_region_value,province_state_value,country_value,geo_cc,geo_country,geo_region,geo_lat,geo_lon,geo_label
XTRA_FLQ,OCP298-2,Marr et al. 2023,SRR19238699,1. AU Wine 1,Canada: Okanagan Valley,NA,Okanagan Valley,Canada,CAN,Canada,Northern America,50.26513614,-119.3152821,"Okanagan Valley, Canada, North America"
XTRA_FLR,OCP216,Marr et al. 2023,SRR19238700,1. AU Wine 1,Canada: Okanagan Valley,NA,Okanagan Valley,Canada,CAN,Canada,Northern America,50.26513614,-119.3152821,"Okanagan Valley, Canada, North America"
XTRA_FLS,OCP212,Marr et al. 2023,SRR19238701,6. West Europe Wine,Canada: Okanagan Valley,NA,Okanagan Valley,Canada,CAN,Canada,Northern America,50.26513614,-119.3152821,"Okanagan Valley, Canada, North America"
XTRA_FLT,OCP041,Marr et al. 2023,SRR19238702,16. Canadian Wine,Canada: Okanagan Valley,NA,Okanagan Valley,Canada,CAN,Canada,Northern America,50.26513614,-119.3152821,"Okanagan Valley, Canada, North America"
XTRA_FLU,OCP210,Marr et al. 2023,SRR19238703,1. AU Wine 1,Canada: Okanagan Valley,NA,Okanagan Valley,Canada,CAN,Canada,Northern America,50.26513614,-119.3152821,"Okanagan Valley, Canada, North America"
XTRA_FLV,OCP206,Marr et al. 2023,SRR19238704,1. AU Wine 1,Canada: Okanagan Valley,NA,Okanagan Valley,Canada,CAN,Canada,Northern America,50.26513614,-119.3152821,"Okanagan Valley, Canada, North America"
XTRA_FLW,OCP191,Marr et al. 2023,SRR19238705,6. West Europe Wine,Canada: Okanagan Valley,NA,Okanagan Valley,Canada,CAN,Canada,Northern America,50.26513614,-119.3152821,"Okanagan Valley, Canada, North America"
XTRA_FLX,OCP177,Marr et al. 2023,SRR19238706,1. AU Wine 1,Canada: Okanagan Valley,NA,Okanagan Valley,Canada,CAN,Canada,Northern America,50.26513614,-119.3152821,"Okanagan Valley, Canada, North America"
XTRA_FLY,OCP138,Marr et al. 2023,SRR19238707,8. AU Wine 4,Canada: Okanagan Valley,NA,Okanagan Valley,Canada,CAN,Canada,Northern America,50.26513614,-119.3152821,"Okanagan Valley, Canada, North America"
XTRA_FLZ,OCP128,Marr et al. 2023,SRR19238708,1. AU Wine 1,Canada: Okanagan Valley,NA,Okanagan Valley,Canada,CAN,Canada,Northern America,50.26513614,-119.3152821,"Okanagan Valley, Canada, North America"
XTRA_FMA,OCP125,Marr et al. 2023,SRR19238709,NA,Canada: Okanagan Valley,NA,Okanagan Valley,Canada,CAN,Canada,Northern America,50.26513614,-119.3152821,"Okanagan Valley, Canada, North America"
XTRA_FMB,OCP176,Marr et al. 2023,SRR19238710,1. AU Wine 1,Canada: Okanagan Valley,NA,Okanagan Valley,Canada,CAN,Canada,Northern America,50.26513614,-119.3152821,"Okanagan Valley, Canada, North America"
XTRA_FMC,OCP116,Marr et al. 2023,SRR19238711,1. AU Wine 1,Canada: Okanagan Valley,NA,Okanagan Valley,Canada,CAN,Canada,Northern America,50.26513614,-119.3152821,"Okanagan Valley, Canada, North America"
XTRA_FMD,OCP113,Marr et al. 2023,SRR19238712,1. AU Wine 1,Canada: Okanagan Valley,NA,Okanagan Valley,Canada,CAN,Canada,Northern America,50.26513614,-119.3152821,"Okanagan Valley, Canada, North America"
XTRA_FME,OCP032,Marr et al. 2023,SRR19238713,1. AU Wine 1,Canada: Okanagan Valley,NA,Okanagan Valley,Canada,CAN,Canada,Northern America,50.26513614,-119.3152821,"Okanagan Valley, Canada, North America"
XTRA_FMF,OCP007,Marr et al. 2023,SRR19238714,8. AU Wine 4,Canada: Okanagan Valley,NA,Okanagan Valley,Canada,CAN,Canada,Northern America,50.26513614,-119.3152821,"Okanagan Valley, Canada, North America"
AHF,CBS1540,Peter et al. 2018,ERR1309361,10. AU Wine 6,Switzerland,NA,NA,Switzerland,CHE,Switzerland,Western Europe,46.52042,6.63054,"Switzerland, Europe"
APS,CBS423,Peter et al. 2018,ERR1308939,1. AU Wine 1,Switzerland,NA,NA,Switzerland,CHE,Switzerland,Western Europe,46.52042,6.63054,"Switzerland, Europe"
AQQ,CBS1175,Peter et al. 2018,ERR1308811,1. AU Wine 1,Switzerland,NA,NA,Switzerland,CHE,Switzerland,Western Europe,46.52042,6.63054,"Switzerland, Europe"
XTRA_DKR,AWRI735,Borneman et al. 2016,SRR2967844,12. Belgium Beer 1,Switzerland,NA,NA,Switzerland,CHE,Switzerland,Western Europe,46.52042,6.63054,"Switzerland, Europe"
XTRA_EXQ,IT_CXE_S3,Basile et al. 2021,SRR11788394,7. AU Wine 3,Swiss,NA,NA,Switzerland,CHE,Switzerland,Western Europe,46.52042,6.63054,"Switzerland, Europe"
ACG,CLIB413_1b,Peter et al. 2018,ERR1309431,NA,China,NA,NA,China,CHN,China,Eastern Asia,36.5673484,103.930027,"China, Asia"
ADK,CLIB208_1,Peter et al. 2018,ERR1308807,NA,Shanaong_China,NA,Shanaong,China,CHN,China,Eastern Asia,31.38667,91.50693,"Shanaong, China, Asia"
ARL,CBS2087,Peter et al. 2018,ERR1309170,6. West Europe Wine,China,NA,NA,China,CHN,China,Eastern Asia,36.5673484,103.930027,"China, Asia"
BAG,SX1,Peter et al. 2018,ERR1309520,35. Chinese Wild,Qinling Mountain_Shaanxi province_China,Qinling Mountain,Shaanxi province,China,CHN,China,Eastern Asia,35.72764,112.62088,"Qinling Mountain, Shaanxi province, China, Asia"
BAH,SX3,Peter et al. 2018,ERR1309120,35. Chinese Wild,Qinling Mountain_Shaanxi province_China,Qinling Mountain,Shaanxi province,China,CHN,China,Eastern Asia,35.72764,112.62088,"Qinling Mountain, Shaanxi province, China, Asia"
BAI,BJ6,Peter et al. 2018,ERR1309197,35. Chinese Wild,Changping_Beijing_China,Beijing,Beijing,China,CHN,China,Eastern Asia,39.90657,116.38765,"Beijing, Beijing, China, Asia"
BAK,BJ20,Peter et al. 2018,ERR1308953,35. Chinese Wild,Dongling Mountain_Beijing_China,Beijing,NA,China,CHN,China,Eastern Asia,39.90657,116.38765,"Beijing, China, Asia"
BAL,HN6,Peter et al. 2018,ERR1308996,35. Chinese Wild,Bawangling Mountain_Hainan province_China,Bawangling Mountain,Hainan province,China,CHN,China,Eastern Asia,19.11084,109.08165,"Bawangling Mountain, Hainan province, China, Asia"
BAM,HN10,Peter et al. 2018,ERR1309243,NA,Wuzhi Mountain_Hainan province_China,Wuzhi Mountain,Hainan province,China,CHN,China,Eastern Asia,18.90056,109.70778,"Wuzhi Mountain, Hainan province, China, Asia"
BAN,HN15,Peter et al. 2018,ERR1309349,37. Taiwan Wild 1,Wuzhi Mountain_Hainan province_China,Wuzhi Mountain,Hainan province,China,CHN,China,Eastern Asia,18.90056,109.70778,"Wuzhi Mountain, Hainan province, China, Asia"
BAP,HN16,Peter et al. 2018,ERR1309370,37. Taiwan Wild 1,Wuzhi Mountain_Hainan province_China,Wuzhi Mountain,Hainan province,China,CHN,China,Eastern Asia,18.90056,109.70778,"Wuzhi Mountain, Hainan province, China, Asia"
BAQ,HN19,Peter et al. 2018,ERR1308854,NA,Wuzhi Mountain_Hainan province_China,Wuzhi Mountain,Hainan province,China,CHN,China,Eastern Asia,18.90056,109.70778,"Wuzhi Mountain, Hainan province, China, Asia"
BEF,CLIB413,Peter et al. 2018,ERR1308868,31. Huangjiu,China,NA,NA,China,CHN,China,Eastern Asia,36.5673484,103.930027,"China, Asia"
CEV,IFO_0289:4-3(b),Peter et al. 2018,ERR1308745,30. Mantou,China,NA,NA,China,CHN,China,Eastern Asia,36.5673484,103.930027,"China, Asia"
XTRA_DZC,bioethanol004,Gallone et al. 2016,SRR5678578,31. Huangjiu,China,NA,NA,China,CHN,China,Eastern Asia,36.5673484,103.930027,"China, Asia"
XTRA_DZD,bioethanol003,Gallone et al. 2016,SRR5678579,31. Huangjiu,China,NA,NA,China,CHN,China,Eastern Asia,36.5673484,103.930027,"China, Asia"
XTRA_DZP,bioethanol001,Gallone et al. 2016,SRR5678612,31. Huangjiu,China,NA,NA,China,CHN,China,Eastern Asia,36.5673484,103.930027,"China, Asia"
XTRA_EEF,FJ7,Duan et al. 2018,SRR7851676,35. Chinese Wild,China:Wuyi Mountain  Fujian,Wuyi Mountain,Fujian,China,CHN,China,Eastern Asia,27.00213,116.99889,"Wuyi Mountain, Fujian, China, Asia"
XTRA_EEG,F3-4,Duan et al. 2018,SRR7851677,13. French Dairy,China:Bayangaole  Inner Mongolia,Bayangaole,Inner Mongolia,China,CHN,China,Eastern Asia,40.53707599,106.7079366,"Bayangaole, Inner Mongolia, China, Asia"
XTRA_EEH,JZ1-4,Duan et al. 2018,SRR7851678,13. French Dairy,China:Jiangzi  Tibet,NA,Jiangxi,China,CHN,China,Eastern Asia,33.99934,105.19994,"Jiangxi, China, Asia"
XTRA_EEI,LM1-2,Duan et al. 2018,SRR7851679,13. French Dairy,China:Naqu  Tibet,Naqu,Tibet,China,CHN,China,Eastern Asia,31.47678,92.05729,"Naqu, Tibet, China, Asia"
XTRA_EEJ,NQ13-1,Duan et al. 2018,SRR7851680,13. French Dairy,China:Naqu  Tibet,Naqu,Tibet,China,CHN,China,Eastern Asia,31.47678,92.05729,"Naqu, Tibet, China, Asia"
XTRA_EEK,QH1-3,Duan et al. 2018,SRR7851681,NA,China:Hainan prefecture  Qinghai,Hainan prefecture,Qinghai,China,CHN,China,Eastern Asia,36.27950244,100.6031781,"Hainan prefecture, Qinghai, China, Asia"
XTRA_EEL,QH21-3,Duan et al. 2018,SRR7851682,NA,China:Delingha  Qinghai,Delingha,Qinghai,China,CHN,China,Eastern Asia,37.7808,97.07577,"Delingha, Qinghai, China, Asia"
XTRA_EEM,QH25-4,Duan et al. 2018,SRR7851683,NA,China:Delingha  Qinghai,Delingha,Qinghai,China,CHN,China,Eastern Asia,37.7808,97.07577,"Delingha, Qinghai, China, Asia"
XTRA_EEN,QH45-2,Duan et al. 2018,SRR7851684,NA,China:Haibei prefecture  Qinghai,Haibei prefecture,Qinghai,China,CHN,China,Eastern Asia,37.70728181,100.4147496,"Haibei prefecture, Qinghai, China, Asia"
XTRA_EEQ,BJ16,Duan et al. 2018,SRR7851687,35. Chinese Wild,China:Dongling Mountain  Beijing,Dongling Mountain,Beijing,China,CHN,China,Eastern Asia,39.90657,116.38765,"Dongling Mountain, Beijing, China, Asia"
XTRA_EER,BJ15,Duan et al. 2018,SRR7851688,35. Chinese Wild,China:Dongling Mountain  Beijing,Dongling Mountain,Beijing,China,CHN,China,Eastern Asia,39.90657,116.38765,"Dongling Mountain, Beijing, China, Asia"
XTRA_EES,BJ18,Duan et al. 2018,SRR7851689,35. Chinese Wild,China:Dongling Mountain  Beijing,Dongling Mountain,Beijing,China,CHN,China,Eastern Asia,39.90657,116.38765,"Dongling Mountain, Beijing, China, Asia"
XTRA_EET,BJ17,Duan et al. 2018,SRR7851690,35. Chinese Wild,China:Dongling Mountain  Beijing,Dongling Mountain,Beijing,China,CHN,China,Eastern Asia,39.90657,116.38765,"Dongling Mountain, Beijing, China, Asia"
XTRA_EEU,BJ19,Duan et al. 2018,SRR7851692,35. Chinese Wild,China:Dongling Mountain  Beijing,Dongling Mountain,Beijing,China,CHN,China,Eastern Asia,39.90657,116.38765,"Dongling Mountain, Beijing, China, Asia"
XTRA_EEV,BJ22,Duan et al. 2018,SRR7851693,35. Chinese Wild,China:Dongling Mountain  Beijing,Dongling Mountain,Beijing,China,CHN,China,Eastern Asia,39.90657,116.38765,"Dongling Mountain, Beijing, China, Asia"
XTRA_EEW,BJ21,Duan et al. 2018,SRR7851694,35. Chinese Wild,China:Dongling Mountain  Beijing,Dongling Mountain,Beijing,China,CHN,China,Eastern Asia,39.90657,116.38765,"Dongling Mountain, Beijing, China, Asia"
XTRA_EEX,BJ24,Duan et al. 2018,SRR7851695,35. Chinese Wild,China:Dongling Mountain  Beijing,Dongling Mountain,Beijing,China,CHN,China,Eastern Asia,39.90657,116.38765,"Dongling Mountain, Beijing, China, Asia"
XTRA_EEY,BJ23,Duan et al. 2018,SRR7851696,35. Chinese Wild,China:Dongling Mountain  Beijing,Dongling Mountain,Beijing,China,CHN,China,Eastern Asia,39.90657,116.38765,"Dongling Mountain, Beijing, China, Asia"
XTRA_EEZ,NGS21L.1,Duan et al. 2018,SRR7851697,NA,China:Nangong Mountain  Hubei,Nangong Mountain,Hubei,China,CHN,China,Eastern Asia,30.26698,111.86426,"Nangong Mountain, Hubei, China, Asia"
XTRA_EFA,BJ25,Duan et al. 2018,SRR7851698,35. Chinese Wild,China:Dongling Mountain  Beijing,Dongling Mountain,Beijing,China,CHN,China,Eastern Asia,39.90657,116.38765,"Dongling Mountain, Beijing, China, Asia"
XTRA_EFB,JZ10.1,Duan et al. 2018,SRR7851699,30. Mantou,China:Guangyuan  Sichuan,Guangyuan,Sichuan,China,CHN,China,Eastern Asia,32.44201,105.823,"Guangyuan, Sichuan, China, Asia"
XTRA_EFC,LJQ13.C7,Duan et al. 2018,SRR7851700,30. Mantou,China:Yanan  Shanxi,Yanan,Shanxi,China,CHN,China,Eastern Asia,36.8781,111.80212,"Yanan, Shanxi, China, Asia"
XTRA_EFD,JT94.11,Duan et al. 2018,SRR7851701,30. Mantou,China:Shangqiu  Henan,Shangqiu,Henan,China,CHN,China,Eastern Asia,34.45,115.65,"Shangqiu, Henan, China, Asia"
XTRA_EFE,JTHB1,Duan et al. 2018,SRR7851702,30. Mantou,China:Chengcheng  Shanxi,Chengcheng,Shanxi,China,CHN,China,Eastern Asia,40.35694,113.58222,"Chengcheng, Shanxi, China, Asia"
XTRA_EFF,JT49.1,Duan et al. 2018,SRR7851703,30. Mantou,China:Zhouzhi  Shanxi,Zhouzhi,Shanxi,China,CHN,China,Eastern Asia,33.95212,108.14538,"Zhouzhi, Shanxi, China, Asia"
XTRA_EFG,JT49.3,Duan et al. 2018,SRR7851704,30. Mantou,China:Xian  Shanxi,Xian,Shanxi,China,CHN,China,Eastern Asia,35.99785,113.52486,"Xian, Shanxi, China, Asia"
XTRA_EFH,JT21.3,Duan et al. 2018,SRR7851705,30. Mantou,China:Chengcheng  Shanxi,Chengcheng,Shanxi,China,CHN,China,Eastern Asia,40.35694,113.58222,"Chengcheng, Shanxi, China, Asia"
XTRA_EFI,JT43.1,Duan et al. 2018,SRR7851706,30. Mantou,China:Baoji  Shanxi,Baoji,Shanxi,China,CHN,China,Eastern Asia,35.90348,111.38866,"Baoji, Shanxi, China, Asia"
XTRA_EFJ,JT10.10,Duan et al. 2018,SRR7851707,30. Mantou,China:Huiyang  Shanxi,Huiyang,Shanxi,China,CHN,China,Eastern Asia,39.74983,113.29392,"Huiyang, Shanxi, China, Asia"
XTRA_EFK,JT21.1,Duan et al. 2018,SRR7851708,30. Mantou,China:Chengcheng  Shanxi,Chengcheng,Shanxi,China,CHN,China,Eastern Asia,40.35694,113.58222,"Chengcheng, Shanxi, China, Asia"
XTRA_EFL,FJ4,Duan et al. 2018,SRR7851709,37. Taiwan Wild 1,China:Wuyi Mountain  Fujian,Wuyi Mountain,Fujian,China,CHN,China,Eastern Asia,27.00213,116.99889,"Wuyi Mountain, Fujian, China, Asia"
XTRA_EFM,CJM19.6,Duan et al. 2018,SRR7851710,28. Baiju,China:Yuncheng  Shandong,Yuncheng,Shandong,China,CHN,China,Eastern Asia,35.61972,115.85556,"Yuncheng, Shandong, China, Asia"
XTRA_EFN,CJM19.5,Duan et al. 2018,SRR7851711,28. Baiju,China:Yuncheng  Shandong,Yuncheng,Shandong,China,CHN,China,Eastern Asia,35.61972,115.85556,"Yuncheng, Shandong, China, Asia"
XTRA_EFO,WL3,Duan et al. 2018,SRR7851712,NA,China:Wulanchabu  Inner Mongolia,Wulanchabu,Inner Mongolia,China,CHN,China,Eastern Asia,42.777,114.647,"Wulanchabu, Inner Mongolia, China, Asia"
XTRA_EFP,BT4,Duan et al. 2018,SRR7851713,NA,China:Baotou  Inner Mongolia,Baotou,Inner Mongolia,China,CHN,China,Eastern Asia,40.6516,109.84389,"Baotou, Inner Mongolia, China, Asia"
XTRA_EFQ,BT3,Duan et al. 2018,SRR7851714,NA,China:Baotou  Inner Mongolia,Baotou,Inner Mongolia,China,CHN,China,Eastern Asia,40.6516,109.84389,"Baotou, Inner Mongolia, China, Asia"
XTRA_EFR,BT2.8,Duan et al. 2018,SRR7851715,NA,China:Baotou  Inner Mongolia,Baotou,Inner Mongolia,China,CHN,China,Eastern Asia,40.6516,109.84389,"Baotou, Inner Mongolia, China, Asia"
XTRA_EFS,BT2.6,Duan et al. 2018,SRR7851716,NA,China:Baotou  Inner Mongolia,Baotou,Inner Mongolia,China,CHN,China,Eastern Asia,40.6516,109.84389,"Baotou, Inner Mongolia, China, Asia"
XTRA_EFT,BT1.1,Duan et al. 2018,SRR7851717,NA,China:Baotou  Inner Mongolia,Baotou,Inner Mongolia,China,CHN,China,Eastern Asia,40.6516,109.84389,"Baotou, Inner Mongolia, China, Asia"
XTRA_EFU,XJ7.3,Duan et al. 2018,SRR7851718,NA,China:Yili  Xinjiang,Yili Kazak,Xinjiang,China,CHN,China,Eastern Asia,43.9,81.35,"Yili Kazak, Xinjiang, China, Asia"
XTRA_EFV,XJ2,Duan et al. 2018,SRR7851719,NA,China:Korla  Xinjiang,Korla,Xinjiang,China,CHN,China,Eastern Asia,41.75106,86.13229,"Korla, Xinjiang, China, Asia"
XTRA_EFW,BJ3,Duan et al. 2018,SRR7851720,35. Chinese Wild,China:Shunyi  Beijing,Shunyi,Beijing,China,CHN,China,Eastern Asia,39.90657,116.38765,"Shunyi, Beijing, China, Asia"
XTRA_EFX,FJ3,Duan et al. 2018,SRR7851721,37. Taiwan Wild 1,China:Wuyi Mountain  Fujian,Wuyi Mountain,Fujian,China,CHN,China,Eastern Asia,27.00213,116.99889,"Wuyi Mountain, Fujian, China, Asia"
XTRA_EFY,SX5,Duan et al. 2018,SRR7851722,35. Chinese Wild,China:Qinling Mountain  Shaanxi,Qinling Mountain,Shaanxi,China,CHN,China,Eastern Asia,34.2,106.86667,"Qinling Mountain, Shaanxi, China, Asia"
XTRA_EFZ,SX6,Duan et al. 2018,SRR7851723,35. Chinese Wild,China:Qinling Mountain  Shaanxi,Qinling Mountain,Shaanxi,China,CHN,China,Eastern Asia,34.2,106.86667,"Qinling Mountain, Shaanxi, China, Asia"
XTRA_EGA,SX4,Duan et al. 2018,SRR7851725,35. Chinese Wild,China:Qinling Mountain  Shaanxi,Qinling Mountain,Shaanxi,China,CHN,China,Eastern Asia,34.2,106.86667,"Qinling Mountain, Shaanxi, China, Asia"
XTRA_EGB,JXXY16.1,Duan et al. 2018,SRR7851726,35. Chinese Wild,China:Xiangxiyuan  Shennongjia  Hubei,Xiangxiyuan Shennongjia,Hubei,China,CHN,China,Eastern Asia,31.75685,110.67252,"Xiangxiyuan Shennongjia, Hubei, China, Asia"
XTRA_EGC,SX7,Duan et al. 2018,SRR7851728,35. Chinese Wild,China:Qinling Mountain  Shaanxi,Qinling Mountain,Shaanxi,China,CHN,China,Eastern Asia,34.2,106.86667,"Qinling Mountain, Shaanxi, China, Asia"
XTRA_EGD,SX8,Duan et al. 2018,SRR7851729,35. Chinese Wild,China:Qinling Mountain  Shaanxi,Qinling Mountain,Shaanxi,China,CHN,China,Eastern Asia,34.2,106.86667,"Qinling Mountain, Shaanxi, China, Asia"
XTRA_EGE,JXXY10.1,Duan et al. 2018,SRR7851730,35. Chinese Wild,China:Xiangxiyuan  Shennongjia  Hubei,Xiangxiyuan Shennongjia,Hubei,China,CHN,China,Eastern Asia,31.75685,110.67252,"Xiangxiyuan Shennongjia, Hubei, China, Asia"
XTRA_EGF,BJ14,Duan et al. 2018,SRR7851731,35. Chinese Wild,China:Wuling Mountain  Beijing,Wuling Mountain,Beijing,China,CHN,China,Eastern Asia,39.90657,116.38765,"Wuling Mountain, Beijing, China, Asia"
XTRA_EGG,XXY30L.2,Duan et al. 2018,SRR7851732,35. Chinese Wild,China:Xiangxiyuan  Shennongjia  Hubei,Xiangxiyuan Shennongjia,Hubei,China,CHN,China,Eastern Asia,31.75685,110.67252,"Xiangxiyuan Shennongjia, Hubei, China, Asia"
XTRA_EGH,JQHG.1,Duan et al. 2018,SRR7851733,30. Mantou,China:Chengcheng  Shanxi,Chengcheng,Shanxi,China,CHN,China,Eastern Asia,40.35694,113.58222,"Chengcheng, Shanxi, China, Asia"
XTRA_EGI,JQ8.4,Duan et al. 2018,SRR7851734,30. Mantou,China:Chengcheng  Shanxi,Chengcheng,Shanxi,China,CHN,China,Eastern Asia,40.35694,113.58222,"Chengcheng, Shanxi, China, Asia"
XTRA_EGJ,XXY26L.1,Duan et al. 2018,SRR7851735,35. Chinese Wild,China:Xiangxiyuan  Shennongjia  Hubei,Xiangxiyuan Shennongjia,Hubei,China,CHN,China,Eastern Asia,31.75685,110.67252,"Xiangxiyuan Shennongjia, Hubei, China, Asia"
XTRA_EGK,HN6.1,Duan et al. 2018,SRR7851736,30. Mantou,China:Biyang  Henan,Biyang,Henan,China,CHN,China,Eastern Asia,32.895,113.43528,"Biyang, Henan, China, Asia"
XTRA_EGL,CJM24.1,Duan et al. 2018,SRR7851737,30. Mantou,China:Yuncheng  Shandong,Yuncheng,Shandong,China,CHN,China,Eastern Asia,35.61972,115.85556,"Yuncheng, Shandong, China, Asia"
XTRA_EGM,JQ8.3,Duan et al. 2018,SRR7851738,30. Mantou,China:Chengcheng  Shanxi,Chengcheng,Shanxi,China,CHN,China,Eastern Asia,40.35694,113.58222,"Chengcheng, Shanxi, China, Asia"
XTRA_EGN,JM28-16,Duan et al. 2018,SRR7851739,30. Mantou,China:Laiwu  Shandong,Laiwu,Shandong,China,CHN,China,Eastern Asia,36.19278,117.65694,"Laiwu, Shandong, China, Asia"
XTRA_EGO,427,Duan et al. 2018,SRR7851740,30. Mantou,China:Shan  Shandong,Shan,Shandong,China,CHN,China,Eastern Asia,34.79528,116.08167,"Shan, Shandong, China, Asia"
XTRA_EGP,229,Duan et al. 2018,SRR7851741,30. Mantou,China:Shan  Shandong,Shan,Shandong,China,CHN,China,Eastern Asia,34.79528,116.08167,"Shan, Shandong, China, Asia"
XTRA_EGQ,BJ1,Duan et al. 2018,SRR7851742,30. Mantou,China:Shunyi  Beijing,Shunyi,Beijing,China,CHN,China,Eastern Asia,39.90657,116.38765,"Shunyi, Beijing, China, Asia"
XTRA_EGR,502,Duan et al. 2018,SRR7851743,30. Mantou,China:Shan  Shandong,Shan,Shandong,China,CHN,China,Eastern Asia,34.79528,116.08167,"Shan, Shandong, China, Asia"
XTRA_EGS,BJ8,Duan et al. 2018,SRR7851744,35. Chinese Wild,China:Wuling Mountain  Beijing,Wuling Mountain,Beijing,China,CHN,China,Eastern Asia,39.90657,116.38765,"Wuling Mountain, Beijing, China, Asia"
XTRA_EGT,MLAF.1,Duan et al. 2018,SRR7851745,20. Mixed Origins 1,China:Yantai  Shandong,Yantai,Shandong,China,CHN,China,Eastern Asia,37.4696643,121.4133382,"Yantai, Shandong, China, Asia"
XTRA_EGU,SXJM4.1,Duan et al. 2018,SRR7851746,20. Mixed Origins 1,China:Yuncheng  Shanxi,Yuncheng,Shanxi,China,CHN,China,Eastern Asia,35.02306,110.99278,"Yuncheng, Shanxi, China, Asia"
XTRA_EGV,AF,Duan et al. 2018,SRR7851747,20. Mixed Origins 1,China:Yantai  Shandong,Yantai,Shandong,China,CHN,China,Eastern Asia,37.4696643,121.4133382,"Yantai, Shandong, China, Asia"
XTRA_EGW,AFB.1,Duan et al. 2018,SRR7851748,20. Mixed Origins 1,China:Yining  Xinjiang,Yining,Xinjiang,China,CHN,China,Eastern Asia,43.91749,81.32235,"Yining, Xinjiang, China, Asia"
XTRA_EGX,BJ13,Duan et al. 2018,SRR7851749,NA,China:Wuling Mountain  Beijing,Wuling Mountain,Beijing,China,CHN,China,Eastern Asia,39.90657,116.38765,"Wuling Mountain, Beijing, China, Asia"
XTRA_EGY,XJ4,Duan et al. 2018,SRR7851750,NA,China:Korla  Xinjiang,Korla,Xinjiang,China,CHN,China,Eastern Asia,41.75106,86.13229,"Korla, Xinjiang, China, Asia"
XTRA_EGZ,DBL.1,Duan et al. 2018,SRR7851751,20. Mixed Origins 1,China:Danbao  Guangdong,Danbao,Guangdong,China,CHN,China,Eastern Asia,23.0425,112.91389,"Danbao, Guangdong, China, Asia"
XTRA_EHA,LSF.1,Duan et al. 2018,SRR7851752,20. Mixed Origins 1,China:Mingguang  Anhui,Mingguang,Anhui,China,CHN,China,Eastern Asia,32.78017,117.96378,"Mingguang, Anhui, China, Asia"
XTRA_EHB,ANG1,Duan et al. 2018,SRR7851753,20. Mixed Origins 1,China:Yichang  Hubei,Yichang,Hubei,China,CHN,China,Eastern Asia,30.71444,111.28472,"Yichang, Hubei, China, Asia"
